row_id,waktu,tweet_id,username,tweet,web,kota,provinsi
780,3/21/2021 2:45,1.37E+18,Lamana,"Kodim Karanganyar Minggu,  21/ 03/  2021 Serma Suraji  dan Serka Isk bandar Koramil 16/ Colomadu peserta Polsek Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19,  pada masa pemberlakuan pembatasan kegiatan Masyarakat ( PpkM) skala Mikro   Karanganyar. ",https: / / t. co/ QzsduAc5u,Ka Karang Anyar,
781,3/21/2021 2:44,1.37E+18,Lamana,"Kodim Karanganyar Minggu,  21/ 03/  2021 Serma Suraji  dan Serka Isk bandar Koramil 16/ Colomadu peserta Polsek Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19,  pada masa pemberlakuan pembatasan kegiatan Masyarakat ( PpkM) skala Mikro   Karanganyar. ",https: / / t. co/ xNEITS2DhV,Ka Karang Anyar,
782,3/21/2021 2:35,1.37E+18,Polsek Peayuran,"penerapan pembatasan KEGIATAN Masyarakat  Anggota Polsek Peayuran ergaung dengan TNI dan Pol PP melaksanakan Kegiatan penerapan Kegiatan Masyarakat ( PpkM ) diwilayah Peayuran,  agi pengendara yang melintas waji menggunkan Masker Atau Tetap laksanakananakan Prokes",https: / / t. co/ fwtVfU0RoI,,
783,3/21/2021 0:22,1.37E+18,Polsek Jatikalen,Operasi YUSTISI POLSEK JATIKALEN pemberlakuan pembatasan KEGIATAN Masyarakat (PpkM) MIKRO KEPADA WARGA,https: / / t. co/ EKSqrC6Wrv,,
784,3/20/2021 23:47,1.37E+18,Radio Elshinta,"Masa PpkM,  pemberlakuan pembatasan Kegiatan Masyarakat selama pandemi Covid 19,  Jl Inspeksi kali Sunter,  Rawaadak,  Koja,  Jakarta Utara,  dimanfaatkan warga untuk melakukan berbagai aktivitas olah raga ersepeda,  lari pagi,  jalan santai,  Minggu (21/ 3) Pagi.  (Mes) ",https: / / t. co/ cXyMVtuTH3,,
785,3/20/2021 19:45,1.37E+18,SOGOL, Remang Tinggalkan Zona Merah  Pemerintah Kabupaten Remang sukses menjalankan program pemberlakuan pembatasan kegiatan Masyarakat,https: / / t. co/ FXETl7pqTH,,
786,3/20/2021 18:36,1.37E+18,Didik Supriyanto,  Perpanjangan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) untuk pengendalian penyebaran Covid- 19 di Provinsi Jawa Timur,https: / / t. co/ ofSuMh5pkA,Jawa Timur,
787,3/20/2021 18:34,1.37E+18,Humas Polres Simalungun,"Ayo Kita Dukung Sumatera Utara Menerapkan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro,  Mari Kita Terapkan 5M Agar Covid 19 Cepat berlalu",https: / / t. co/ kkzjSSJYMh,,
788,3/20/2021 17:06,1.37E+18,Penerangan Kodim 0727 Karanganyar,"Karanganyar -  Serda Ariswandi Koramil 16/ Colomadu peserta Polsek dan Satpol PP,  melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19,  pada masa pemberlakuan pembatasan kegiatan Masyarakat ( PpkM) skala Mikro   Karanganyar di sepanjang jalan Adi Sumarmo  Colomadu. ",https: / / t. co/ 47DpktYlTY,Karanganyar,
789,3/20/2021 16:18,1.37E+18,HumasPolsekMandau,Kegiatan Posko bersama pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) berskla Mikro personil Polsek Mandau di Jln Sukaramai Pasar Duri Kel.  Duri barat pada hari Satu 20 Maret 2021. ,https: / / t. co/ ywOQvdNWFy,,
790,3/20/2021 14:53,1.37E+18,polsek bringin,POLSEK bringin melaksanakan INLUH TENTANG PROTOKOL KESEHATAN SELAMA pemberlakuan pembatasan KEGIATAN Masyarakat ,https: / / t. co/ RLo0dtJVmL,,
791,3/20/2021 14:35,1.37E+18,KIM CIPEDES,Di Pimpin Kanit Shaara Gabungan Piket Fungsi Lakukan Patroli Malam Antisipasi Kriminalitas serta pembatasan Kegiatan Masyarakat (PpkM) berbasis Mikro Kecamatan Nguter. bertempat di gedung pertemuan desa serut  berjalan lancar. satu 20/ 3/ 21,https: / / t. co/ P07PPiHmXu,,
792,3/20/2021 14:07,1.37E+18,Islamic School of Riau Gloal Terpadu,"RT @infopkU:  Wali Kota Pekanbaru,  Firdaus menegaskan bahwa ada 11 kelurahan di Kota Pekanbaru akal menerapkan pemberlakuan pembatasan Kegiatan Masyarakat ",https: / / t. co/ QuLT7m9Cf2,,
793,3/20/2021 13:46,1.37E+18,Polres Tulungagung,"Pendisiplinan Dalam Rangka penerapan PpkM Mikro,  Polsek esuki dan Tim Gugus Tugas Covid- 19 melaksanakan pemberlakuan pembatasan Kegiatan Masyarakat Guna Menekan penyebaran Covid- 19 di    Tulungagung",https: / / t. co/ tuDTswQii6,Tulung Agung,
794,3/20/2021 13:37,1.37E+18,Kodim 0717 Purwodadi,"Kodim 0717/ Purwodadi,  Polres Groogan,  dan SatpolPP melaksanakan patroli dalam rangka Pengawasan pemberlakuan pemberlakuan pembatasan Kegiatan Masyarakat Guna Menekan penyebaran Covid- 19 di    Tulungagung",https: / / t. co/ lXHRqQSoN,Tulung Agung,
795,3/20/2021 12:59,1.37E+18,Netizen Desa,"RT @pemdeswonogiri:  Sosialisasi pemberlakuan pembatasan Kegiatan Masyarakat narasumer babinsa,  pendamping desa dan Kepala desa. ",https: / / t. co/ y6od0LXVwr,Purwodadi,
796,3/20/2021 12:11,1.37E+18,dprdsumedang,Saat ini Sumedang sedang melaksanakan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) maka dari itu mari kita patuhi petunjuk dari Pemerintah dan perketat pelaksanaan protokol kesehatan untuk melindungi diri kita dan orang lain dari penyebaran Covid- 19. ,https: / / t. co/ I4OTyTPAFR,,
797,3/20/2021 12:02,1.37E+18,‚Ñ¢ üÖ≥üÖæüÜÉ ‚Å∞‚Å∞‚Å∑,"RT @Aryprasetyo85:  Manut pk @ganjarpranowo,  Remang Tinggalkan Zona Merah  Pemerintah Kabupaten Remang sukses menjalankan program pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) dan gerakan Jogo Tonggo yang dicanangkan gubernur Ganjar Pranowo. ",https: / / t. co/ VHhdEXDgp,,
798,3/20/2021 11:44,1.37E+18,Kodim 0725/ Sragen,"Piket Koramil 07/ Ngrampal .  melaksanakan kegiatan Patroli dan Sosialisasi pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) untuk pengendalian penyebaran Covid- 19 di wilayah Kec.  Ngrampal,     Sragen. ",https: / / t. co/ U7KIZm1IDH,,
799,3/20/2021 11:28,1.37E+18,KRKP Indonesia,"Akhir- akhir ini pemerintah hendak mengimpor 1 juta ton beras.  Menurut pemerintah,  impor ini akan digunakan untuk menanggulangi dampak dari kebijakan ppkm",https: / / t. co/ K7NX5a5ETj,,
800,3/20/2021 11:01,1.37E+18,IG :  utamanews,"Kapolda Sumut,  #Irjen Panca Putra Simanjuntak,  akan memperketat penerapan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) mikro. ",https: / / t. co/ CcVNvxKf,,
801,3/20/2021 10:01,1.37E+18,Radar cirebon,"pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) mikro diperpanjang.  Yakni mulai 23 Maret sampai 5 April 2021.  Selain itu,  jangkauannya diperluas ke lima provinsi",https: / / t. co/ lVGusqOq9P,,
802,3/20/2021 9:39,1.37E+18,Hbalimah Syaputri,Polsek Welahan Jepara melaksanakan tugas dalam pemberlakuan pembatasan Kegiatan Masyarakat berbasis mikro (PpkM  mikro (PpkM Mikro) dan pembentukan posko tanggap Covid- 19 tingkat desa.  pembentukan posko ini sesuai arahan pemerintah agar penanganan Covid- 19 menggunakan pendekatan level mikro. ,https: / / t. co/ Ij9GLSmjE,Jepara,
803,3/20/2021 9:05,1.37E+18,Polres Jepara,Giat Tiga Pilar Kel.  Perwira melaksanakan kegiatan Monitoring pemberlakuan pembatasan Kegiatam Masyarakat (PpkM) berskla Mikro dalam upaya pengendalian penyebaran virus covid- 19 di wilayah Kel.  Perwira Kec.  bekasi Utara Kota bekasi. ,https: / / t. co/ Oo0yVJkyPL,bekasi,
804,3/20/2021 7:30,1.37E+18,Humas Polres Metro bekasi Kota,"babinsa Kel.  Pengadegan  monitoring dan melaksanakan Woro -  Woro Operasi Timas dalam Rangka penerapan pembatasan Kegiatan Masyarakat (PpkM) Mikro terhadap pelanggar Protokol Covid- 19 di Jl.  Pengadegan Timur IX RT :  003,  004,  008 RW :  08 Kel.  Pengadegan Kec.  Pancoran",https: / / t. co/ 8l4g4sxST4,Jakarta Selatan,
805,3/20/2021 7:23,1.37E+18,Kodim0504JakartaSelatan,Operasi Yustisi 3 Pilar Kecamatan Setiaudi dalam rangka Kamtimas serta penerapan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) menuju tatanan baru di wilayah Koramil 06/ Setiaudi. ,https: / / t. co/ MRnPzIbuwq,Jakarta Selatan,
806,3/20/2021 7:16,1.37E+18,Kodim0504JakartaSelatan,"Personil Koramil 07/ Cilandak ( Pelda Agus S. P dan Sertu Endang . S) melaksanakan giat *pemberlakuan pembatasan Kegiatan Masyarakat* (PpkM) dengan menggelar Operasi Yustisi Protokol Covid- 19 bersama Tiga Pilar tingkat Kecamatan Cilandak bertempat di Jl.  Terawan,  Kel.  Leak u",https: / / t. co/ 5im2iZ7omU,Jakarta Selatan,
807,3/20/2021 7:13,1.37E+18,Kodim0504JakartaSelatan,"Serma Suwandi babinsa  kelurahan Selong Koramil 05/  Ke- baru dalam rangka *pemberlakuan pembatasan Kegiatan Masyarakat* (PpkM) dengan menggelar Operasi Yustisi Protokol 
Covid- 19 bersama 3 Pilar tingkat Kecamatan Ke baru,  di Taman Mataram di Jln Mataram Kel Selong Ke baru",https: / / t. co/ tcWYjaI5oE,Jakarta Selatan,
808,3/20/2021 7:11,1.37E+18,Kodim0504JakartaSelatan,"Cegah Covid- 19 Meluas,  Polsek Cikaum Terapkan pemberlakuan pembatasan Kegiatan Masyarakat* (PpkM) dengan menggelar Operasi Yustisi Protokol 
Covid- 19 bersama 3 Pilar tingkat Kecamatan Ke baru,  di Taman Mataram di Jln Mataram Kel Selong Ke baru",https: / / t. co/ EUL3NL14y2,Jakarta Selatan,
809,3/20/2021 5:30,1.37E+18,Kodim bantaeng,Pada hari Satu tanggal 20 Maret 2021 Pukul 09. 30 Wi Personil Polsek injai Kota bersama dengan babinsa dan kelurahan Setia melaksanakan kegiatan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) dan pembagian Masker  dalam rangka  Pendisiplinan Protokoler Kesehatan,https: / / t. co/ Uvpz2GX3ze,,
810,3/20/2021 5:29,1.37E+18,HumasPolsekinjaikota,"babinsa Koramil 1410- 02/ Eremberasa Kodim 1410/ bantaeng Serka afbaruddin melaksanakan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro covid- 19,  Edukasi di  Pasar Tradisional Dapoko,  Desa Ulugalung,  Kec.  Eremberasa,     bantaeng secara Persuasif serta Humanis.  Satu,  20/ 21",https: / / t. co/ 4YiG8ERzn,bantaeng,
811,3/20/2021 5:18,1.37E+18,Kodim bantaeng,"Tim Gabungan TNI,  Polri dan Sat Pol PP melaksanakan patroli bersama dalam penerapan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) skala mikro di Kota Medan,  Jumat (19/ 3) malam. ",https: / / t. co/ fXh3toxCi,Medan,
812,3/20/2021 5:06,1.37E+18,dubalimajuli,Pemerintah memperpanjang kebijakan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) mikro di 15 provinsi.  ,https: / / t. co/ KoXNLewxa4,,
813,3/20/2021 5:05,1.37E+18,Koran Tempo,"Perketat PpkM Mikro,  Kapoldasu Perintahkan 6 wilayah zona Hijau  MEDAN -  Kapolda Sumut Irjen Pol RZ Panca Putra  Simanjuntak,  memperketat penerapan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) skala Mikro di 6 Wilayah dan Kabupaten yang ada di Sumatera Utara. ",https: / / t. co/ 9HaIlk5FHW,Sumatra Utara,
814,3/20/2021 4:58,1.37E+18,Humas Polres Dairi,"Perketat PpkM Mikro,  Kapoldasu Perintahkan 6 wilayah zona Hijau  MEDAN -  Kapolda Sumut Irjen Pol RZ Panca Putra  Simanjuntak,  memperketat penerapan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) skala Mikro di 6 Wilayah dan Kabupaten yang ada di Sumatera Utara. ",https: / / t. co/ 13iH9uNz4,Sumatra Utara,
815,3/20/2021 4:58,1.37E+18,Humas Polres Dairi,"Tim Gabungan TNI,  Polri dan Sat Pol PP melaksanakan patroli bersama dalam penerapan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) skala mikro di Kota Medan,  Jumat (19/ 3) malam. ",https: / / t. co/ i7sUYeV7kw,Medan,
816,3/20/2021 4:56,1.37E+18,Humas Polrestaes Medan,"Pattalassang_ Personel Koramil 1426- 07/ Ptl yang dipimpin oleh Serka Aminullah,  melaksanakan pelaksanaan  Operasi  pembatasan kegiatan Masyarakat (PpkM) Skala Mikro di pasar pattallassang Kel.  Pattallassang Kec.  Pattalassang    Takalar.  Satu (20/ 3/ 2021)",https: / / t. co/ lvMu0DahjE,Taklar,
817,3/20/2021 4:48,1.37E+18,Kodim_Takalar,"Menko Perekonomian Airlangga Hartarto mengatakan,  pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) skala mikro  yang telah diterapkan di 10 provinsi  telah berhasil mengerem penamahan kasus aktif. ",https: / / t. co/ ZxF0sFLPT9,,
818,3/20/2021 4:16,1.37E+18,SINAR HARAPAN,"Dinilai berhasil,  Pemerintah Perpanjang dan Perluas penerapan PpkM Mikro:  Setelah sebelumnya dierlakukan di 7 Provinsi  pada 9 Maret lalu pemberlakuan pembatasan Kegiatan Masyarakat berbasis Skala Mikro",https: / / t. co/ 3Ljze9lKE9,,
819,3/20/2021 2:37,1.37E+18,TIMES INDONESIA,Gabungan TNI POLRI melaksanakan giat pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) berbasis Mikro Pasar Rakyat Desa Munte Kec. Munte   Karo. ,https: / / t. co/ 6TRQjGFmhf,,
820,3/20/2021 2:16,1.37E+18,Humas Polres Tanah Karo,berikut Instruksi Menteri Dalam Negeri Nomor 6 Tahun 2021 tentang Perpanjangan pemberlakuan pembatasan Kegiatan Kegiatan Masyarakat berbasis Mikro dan Mengoptimalkan Posko Penanganan Corona Virus Disease 2019 di Tingkat Desa dan Kelurahan untuk pengendalian Corona Virus Disease 2019,https: / / t. co/ 2jEoiRKun,bali,
821,3/20/2021 1:12,1.37E+18,Alert Solo,"babinsa Koramil- 08/ Lamuru Kodim 1407 one,  Serda Zain melaksanakan kegiatan pemberlakuan pembatasan Kegiatan Kegiatan Masyarakat (PpkM) secara mikro  dengan warga binaannya di Desa Samaenre,  Kec.  Tellu Limpoe,     one. ",https: / / t. co/ ANk5sXH5zy,one,
822,3/20/2021 0:23,1.37E+18,kodimone,Pemerintah kembali memperpanjang pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) skala mikro.  ,https: / / t. co/ 7JO37hl5pk,,
823,3/20/2021 0:18,1.37E+18,Acilla putri,"Kegiatan yang Mulai Diperolehkan di PpkM Mikro Terbaru,  Termasuk belajar Tatap Muka:  Pemerintah resmi memperpanjang pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro.  Terbaru,  masa erlaku akan sampai 5 April dan ada tamahan lima provinsi. ",https: / / t. co/ DVWhscQ18I,,
824,3/20/2021 0:10,1.37E+18,Merde  com,"babinsa Desa tonrongge Serda Muh. Ilham Koramil 09/ Lappariaja Untuk Pengurus pemberlakuan pembatasan Kegiatan Kegiatan Masyarakat (PpkM) ersekala Mikro di Ketuai langsung oleh Kepala Desa  yang diantu oleh babinsa dan Bhabinkamtibmas serta personil staf Desa Tenripkua. î,  ujar babinsa",https: / / t. co/ 2SfCthwWR5,one,
825,3/20/2021 0:05,1.37E+18,kodimone,Kegiatan Posko bersama pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) berskla Mikro personil Polsek Mandau di Jln Jawa Kel.  Gajah Sakti pada hari Jumat 19 Maret 2021. ,https: / / t. co/ sdTLxdeHv,Mandau,
828,3/19/2021 23:23,1.37E+18,HumasPolsekMandau,Pendisiplinan Protokol Kesehatan Cegah penyebaran Covid- 19 di Wilayah Hukum Polsek Lemahwungkuk Polres  cirebon Kota dalam rangka pemberlakuan pembatasan Kegiatan Masyarakat Skala Mikro.  ,https: / / t. co/ NXtlGv0iLc,,
829,3/19/2021 22:57,1.37E+18,EgaWungkuk,KPC PEN memutuskan untuk melakukan perpanjangan dan perluasan penerapan pembatasan Kegiatan Masyarakat (PpkM) Mikro. ,https: / / t. co/ pRXRlQhszw,,
830,3/19/2021 15:48,1.37E+18,Said Muhammad Zaki,"Wali Kota Pekanbaru,  Firdaus menegaskan bahwa ada 11 kelurahan di Kota Pekanbaru akal menerapkan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro. ",https: / / t. co/ iDXoMqkfY,,
831,3/19/2021 15:22,1.37E+18,Informasi Pekanbaru,Petugas Gabungan TNI -  Polri dan SatpolPP melaksanakan patroli pendisiplinan prokes serta Pengawasan PpkM berdasarkan Inmendagri No 05 Tahun 2021 dan Surat Edaran bupati Groogan Nomor : 360/ 455/ 2021 tentang Perpanjangan pemberlakuan pembatasan Kegiatan Masyarakat berbasis Mikro. ,https: / / t. co/ UXxflei0R7,Purwodadi,
832,3/19/2021 14:51,1.37E+18,Kodim 0717 Purwodadi,"Sosialisasi pemberlakuan pembatasan Kegiatan Masyarakat narasumer babinsa,  pendamping desa dan Kepala desa.  Dihadiri tokoh agama,  tokoh Masyarakat,  Fatayat,  muslimat. dan tetap menjalankan protokol kesehatan. ",https: / / t. co/ joy0do17tU,Wonogiri,
833,3/19/2021 13:50,1.37E+18,Pemdes Wonogiri,"Dalam rangka pelaksanaan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM),  Tim Patroli Satuan Sahara Polres  Imau Warga Disiplin Protokol Kesehatan guna pencegahan penyebaran Covid- 19 . ",https: / / t. co/ 9ezGPGsFt,,
834,3/19/2021 13:42,1.37E+18,Gunadi,"Pemerintah pusat kembali akan memperpanjang PpkM  (pemberlakuan pembatasan Kegiatan Masyarakat) Mikro pada tahap IV yang dimulai 23 Maret hingga 5 April 2021 mendatang,  diperluas dengan menambah 5  provinsi di luar Jawa dan bali,  salah satunya  Provinsi NT. ",https: / / t. co/ pT7XUIHFVI,NT,
835,3/19/2021 13:25,1.37E+18,Pemprov NT,"Pemerintah kembali memperpanjang masa pemberlakuan pelaksanaan pembatasan Kegiatan Masyarakat (PpkM) berbasis Mikro,  mulai 23 Maret hingga 5 April 2021. ",https: / / t. co/ gYLFp0xtgf,,
836,3/19/2021 12:54,1.37E+18,rissa. ,JAKARTA -  Pemerintah kembali memperpanjang pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) berskla mikro hingga 5 April mendatang. ,https: / / t. co/ pQgillyC8,,
837,3/19/2021 12:54,1.37E+18,91. 8 FM RDI Semarang,JAKARTA -  Pemerintah kembali memperpanjang pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) berskla mikro hingga 5 April mendatang. ,https: / / t. co/ pVdi9ggxCQ,,
838,3/19/2021 12:53,1.37E+18,MNC Trijaya FM Smg,Pemerintah mengumumkan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro diperpanjang dari 23 Maret sampai 5 April 2021. ,https: / / t. co/ yc04VOfkI3,,
839,3/19/2021 12:52,1.37E+18,DetikFinance,Pemerintah kembali memperpanjang masa pemberlakuan pelaksanaan pembatasan kegiatan Masyarakat berbasis mikro hingga dan diperluas ke lima provinsi.  ,https: / / t. co/ DgdOnYLF9,,
840,3/19/2021 12:31,1.37E+18,Harian Kompas,"Pemerintah kembali memperpanjang pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) skala mikro.  kebijakan ini diperpanjang selama 14 hari.  .  Selain diperpanjang,  cakupan wilayah PpkM mikro juga diperluas.  Semula,  terdapat 10 provinsi. ",https: / / t. co/ PN7Rno9Cav,andung,
841,3/19/2021 11:39,1.37E+18,dubalimajuli,"Di beritahukan kepada Masyarakat ada kegiatan   pembatasan akses Masuk Polda Metro Jaya  :  Hari   :  Satu ,  20 Maret 2021
Jam   :  06. 00 s/ d selesai. 
  Masyarakat yang mempunyai keperluan Layanan Kepolisian agar Parkir di Area GK Senayan ,  di sediakan Transportasi Ditlantas PMJ. ",https: / / t. co/ lrKHSrk4gd,,
842,3/19/2021 11:33,1.37E+18,TMC Polda Metro Jaya,"Pemerintah memuat sejumlah kelonggaran untuk Masyarakat selama penerapan PpkM (pemberlakuan pembatasan Kegiatan Masyarakat) Mikro tahap ke- 4,  23 Maret hingga 5 April 2021. ",https: / / t. co/ 1fJP78vwn5,,
843,3/19/2021 11:32,1.37E+18,Golkar Indonesia,Pemerintah mengumumkan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro diperpanjang dari 23 Maret sampai 5 April 2021. ,https: / / t. co/ cTIhLdkfR6,,
844,3/19/2021 11:15,1.37E+18,detikcom,OPS AMAN NUSA II TH 2021 Sosialisasi PpkM ( pemberlakuan pembatasan KEGIATAN Masyarakat berbasis MIKRO ) ,https: / / t. co/ ujr2fWu3P2,,
845,3/19/2021 10:50,1.37E+18,Humas Polsek TeBontonompo Gowanu,"Koramil 06/ Gondang bersama Polsek Gondang pada hari Jumat,  19 maret 2021 melaksanakan Sosialisasi dalam rangka pemberlakuan pembatasan  Kegiatan Masyarakat (PpkM) Mikro di wilayah Kec Gondang",https: / / t. co/ Q7MedtJs,,
846,3/19/2021 10:28,1.37E+18,Kodim 0725/ Sragen,Kapolresta Malang Kota bersama Forkopimda melaksanakan Zoom Meeting terkait rapat koordinasi pemberlakuan pembatasan kegiatan Masyarakat di kota Malang. ,https: / / t. co/ JLZmuKlkT,Malang,
847,3/19/2021 10:19,1.37E+18,propamrestamalangkota,Anggota Koramil 07/ Ngrampal melaksanakan kegiatan patroli dalam rangka Penegakan PpkM ( pelaksanaan pembatasan Masyarakat ) guna memutus penyebaran Covid 19 di Wilayah Kecamatan Ngrampal    Sragen. ,https: / / t. co/ PDvnkRcrz8,Sragen,jawa tengah
848,3/19/2021 10:18,1.37E+18,Kodim 0725/ Sragen,"Wujud kepedulian wilayah,  Anggota Koramil 07/ Ngrampal bersama aparat terkait melaksanakan kegiatan patroli dan Penegakan PpkM ( pelaksanaan pembatasan Kegiatan Masyarakat)  di Wilayah Kecamatan Ngrampal. ",https: / / t. co/ LD79x9nYv,Sragen,jawa tengah
849,3/19/2021 10:13,1.37E+18,Kodim 0725/ Sragen,Jumat (19/ 03) PD DKI Jakarta melakukan  pendistribusian  bantuan logistik untuk mendukung pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro untuk memutus mata rantai penularan Covid- 19.  ,https: / / t. co/ zMVGFrTId,DKI Jakarta,
850,3/19/2021 10:04,1.37E+18,PD DKI Jakarta,Pemerintah kembali memperpanjang masa pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro hingga 5 April 2021. , https: / / t. co/ gnpcZ14pt,,
851,3/19/2021 9:33,1.37E+18,Marloro,Airlangga Hartarto mengatakan bahwa kegiatan belajar mengajar secara tatap muka diperolehkan pada penerapan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) Mikro terbaru. ,https: / / t. co/ Xeo0io8xY,,
852,3/19/2021 9:27,1.37E+18,VOI. id,"Pemprov Jatim Gelar Rapat PpkM berbasis Mikro Jilid 3  MADIbuN.  Pemerintah Provinsi Jawa Timur menggelar rapat koordinasi pelaksanaan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) berbasis Mikro jilid 3,  Jumat (19/ 3). ",https: / / t. co/ 55IfKom3ko,,
853,3/19/2021 8:31,1.37E+18,Iqal Mbaruf,#SahaatRTV Pemerintah kembali memperpanjang penerapan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) skala mikro hingga 5 April 2021.  Cakupan wilayah PpkM mikro kali ini juga diperluas jadi 15 provinsi dari yang sebelumnya 10 provinsi.  ,https: / / t. co/ jhus42Yojk,,
854,3/19/2021 8:30,1.37E+18,Lensa Indonesia RTV,"pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) mikro diperpanjang selama dua pekan.  Selain itu,  PpkM Mikro juga akan dilaksanakananakan di 15 provinsi. ",https: / / t. co/ uHN2xainNU,,
855,3/19/2021 8:21,1.37E+18,Media Indonesia,Giat Patroli KRYD Sore Antisipasi Gukamtimas dan C3 di Wilayah Hukum Polsek Lemahwungkuk Polres cirebon Kota Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat Skala Mikro.  , https: / / t. co/ l3R5MNpkPh,,
856,3/19/2021 8:14,1.37E+18,EgaWungkuk,pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) yang menggantikan pembatasan Sosial berskla besar (PS) dinilai tidak efektif menghentikan laju penularan. ,https: / / t. co/ f90Sv8iYpS,,
857,3/19/2021 8:05,1.37E+18,Dedeh,PpkM Mikro Saat ini Izinkan Perkuliahan Tatap Muka:  Pemerintah resmi memperpanjang kebijakan pemberlakuan pembatasan Kegiatan Masyarakat (PpkM) mikro untuk 15 provinsi mulai 23 Maret hingga 5 April 2021.  ,https: / / t. co/ oroLMIq2vN,,
